2048
20.72996231	16.52764456
13.15238034	42.06578607
45.57092493	33.66457828
15.24459748	40.56089848
49.77546705	1.136570938
39.51630913	20.37921297
30.78438872	23.90929936
25.00817128	23.51549003
23.30228703	17.55027677
25.99062534	19.5973993
39.82084176	0.719211266
14.90930219	6.923330837
3.434725126	23.42274573
24.21088363	29.03613226
49.11223051	12.46984055
13.15246596	23.01289612
24.90959448	32.35259458
5.130749746	15.12578576
48.18618661	25.70273
4.931181324	6.131153398
47.18012441	20.54143663
15.51844384	1.229801388
47.63609397	35.35070469
39.04891297	13.67758289
6.835674417	43.29143543
24.18108689	31.79167027
34.9243817	29.7418734
3.849292252	17.14059362
23.23278227	27.90996452
39.89695286	16.88428113
7.681627091	31.00496532
7.610588565	48.26971438
2.742721891	44.66387319
41.75591229	2.400987381
17.04292781	26.99139623
42.07306963	7.970957105
5.444273262	9.126796058
4.042741105	3.64667639
34.03048909	10.76312858
29.63714276	5.012114293
17.18105132	48.90751876
0.195908423	45.55504982
31.75234255	31.30302777
27.87941153	21.55750029
47.37444783	35.45438962
40.04514094	29.79740264
17.91876267	17.80182575
42.76748745	22.21142896
3.384873311	5.196805686
48.1673383	23.43890798
16.84817444	19.76709566
17.60027706	41.02405835
45.47414396	34.17710547
9.444860063	39.83396785
20.52245453	3.739957607
13.64458147	24.48086047
35.64811277	46.19412072
21.04106457	1.11536795
49.29964184	29.88448861
36.11682481	45.45503276
37.70310018	2.532646848
27.99926655	0.151043217
41.18799006	11.00019937
40.18058962	2.865422613
21.36328439	9.35059672
11.54679256	2.567348879
48.75008904	21.52079696
16.48247119	44.62007166
41.2296856	22.70045185
31.69723497	15.79074453
3.242809341	17.07841168
15.5127575	33.16981395
41.71577964	25.84265834
32.57392653	4.085309341
44.67244087	39.8943202
38.76277674	21.90615511
45.72815181	37.51027775
43.14286742	4.638913164
29.96419717	32.06613826
34.41442044	28.93433554
11.04845177	34.25953072
31.16228273	46.07319872
46.94192545	3.754403029
13.85303703	28.97402319
2.004477583	12.29213626
13.47385033	41.25004543
24.91989443	25.58305583
6.667503422	20.49390977
5.528782751	14.76353057
22.09109001	24.99904248
22.95758451	43.3607363
39.44017099	35.39757439
14.3214528	25.62188917
42.16217896	18.7931071
23.44380571	5.923917433
26.38512848	31.75645224
26.36185085	31.58153106
30.19649085	31.73173231
2.895983326	43.72004617
49.62868115	11.62888891
10.75068229	28.44990278
20.46864901	10.36616015
37.08455475	10.91475899
48.12800413	4.371036611
20.58660521	32.14579737
6.409946307	33.14917917
22.6572422	44.94369383
37.13962657	26.53929933
21.60660204	29.23786465
40.2356745	38.0336861
29.27683725	22.4290237
47.61044562	23.38463874
31.8667039	34.35249486
44.77777956	6.626791159
48.70752727	31.45878466
27.54926383	48.71509859
23.7879342	31.59534457
2.370076187	32.20589431
10.55855658	9.331778749
32.83436748	48.76046042
7.605571755	14.94258901
25.06882645	16.92814413
16.28160949	28.01720758
15.19498729	44.27409174
20.38737441	24.75016529
41.65762403	13.52362335
3.438489553	4.391599678
37.35387331	1.548870853
48.93461097	10.52411852
25.69711619	3.72480539
31.1408778	27.90964729
13.10338593	16.21375508
10.85279556	46.07883065
24.89622111	35.34233889
20.40268826	24.47523047
19.4836218	33.88513916
21.00444662	46.89405422
0.066724744	29.7979545
31.2870577	16.97480964
2.241473058	19.89205294
26.65796385	31.67208202
18.15807769	7.817691045
3.646141239	11.00038675
11.57005273	22.76012921
44.14927702	32.28864822
30.38001026	48.50462411
1.349913613	23.73139047
34.02748563	3.713083447
44.01142792	29.23547451
31.73970873	9.614716467
15.15894714	26.52333094
15.13720854	17.21778234
35.64839767	30.21999385
40.53647062	33.89378494
9.355343731	13.62565102
30.75359706	26.37549217
24.97732492	19.18588586
33.56018451	49.97396857
8.425827647	0.645548639
3.764253498	39.55300284
17.07047093	9.812161558
45.26914153	34.45025065
0.710798012	49.27648597
48.34123684	39.11360262
2.115932506	35.81958277
23.75316101	2.406131629
36.19040639	0.972173184
27.29223818	20.73808857
47.17841718	8.807782434
34.7961862	29.00731238
33.80727101	4.908947312
33.57277125	38.43722487
17.67791457	19.14134307
1.500256887	32.54231357
11.18029544	14.13105702
16.76285002	24.84846305
46.60264813	30.33582712
3.269693765	46.09018549
15.64096093	49.78315425
24.47799315	33.95838516
43.13113312	15.06274023
3.9888938	14.16970654
46.39191348	23.97308315
25.65882481	18.16830947
27.28966981	44.3848849
21.04980903	31.62414569
36.71358374	9.761880949
4.479013857	26.78499807
17.4258449	47.99092339
0.101315217	39.7429791
45.41011818	27.68510787
20.1573784	47.45147546
3.833465555	0.991027612
3.88337427	22.49407963
47.84689459	37.76413695
17.59237133	15.04666086
43.48675262	5.88588932
17.93073223	25.9651202
6.284266202	8.832115676
27.40441556	26.97821194
11.64558967	14.15353697
0.993114019	29.55796299
3.904112744	20.17544898
20.40542593	49.22244021
21.13082907	37.4140046
4.903973512	15.51096534
48.97234693	5.771263849
4.293142535	29.30065129
0.678382553	17.04776239
40.08216144	25.91921303
45.32985437	33.69194557
25.21042739	38.91758246
49.13593913	8.514941864
8.276230354	0.190852874
7.243378299	46.62878763
14.9132448	40.92746121
22.64366765	30.2773095
27.63565946	21.68705012
12.59535822	29.75452183
42.64753806	7.496970975
40.59226933	34.76384469
40.7874748	12.81702435
3.493320097	24.91083078
20.19967968	19.04832999
24.37234636	30.51089238
13.61361131	22.96758727
25.07358241	40.21502975
25.76430541	4.134298768
14.69715073	28.95971474
4.507756809	21.70601148
2.535315272	0.583342104
36.48901067	12.529467
8.267494721	9.440620648
18.71688548	13.27427832
20.73391465	28.02015347
13.39969331	43.5341881
38.97849668	42.75299533
48.89227583	6.275308462
6.001327893	7.060157232
4.758956333	34.58038669
9.073743537	33.41853658
7.123319517	27.32777871
27.86756979	39.67608308
27.41388408	37.60058987
19.84825487	4.91246121
22.77112721	35.39531904
9.386532913	0.368157113
26.02229281	17.99121719
9.113724246	27.13395314
20.2271434	6.044142053
21.21970964	29.14742641
38.89425676	9.639649043
32.49421517	37.80665832
0.475717947	49.68264359
22.89325427	45.07147311
14.64224123	20.13650136
35.2115131	16.39974555
3.264474251	41.2777617
13.71630741	36.648119
15.23900165	11.13733265
39.8113282	27.12150955
15.45601874	47.7433378
23.56423965	36.25207254
22.12871924	37.13753274
34.40043787	27.63305787
1.196749814	23.86205513
28.10313648	25.05403335
17.99179171	27.25581452
39.26569493	35.74183265
22.29840058	3.194567976
10.89575653	49.8249596
38.15718393	17.67585831
25.45460018	39.30130263
43.2549039	0.40486088
21.03792258	27.79126703
16.34200582	27.45581955
35.42417672	33.64759325
48.28617737	49.57782742
43.50049748	16.9500751
9.799207502	42.98528971
1.820694414	10.45314188
30.54706082	42.829669
12.48672463	17.88291471
29.62614937	4.858217799
22.4162619	23.17042063
31.97840763	43.05907613
37.59222881	41.71621735
30.38652292	7.377223716
41.09689117	34.88469596
30.3911758	23.95436532
37.66633008	12.27133796
45.78396776	17.42324911
18.81000679	13.0202044
32.17654387	48.22742574
43.59581135	23.98957103
42.91682786	2.783153385
4.566826121	6.73466959
5.237161415	25.2268667
47.26774153	24.42861029
4.518588052	12.82210502
19.88190908	38.75554037
41.48621072	35.91067207
15.9022178	28.64368574
14.74434501	45.11968632
23.56739274	17.96231075
38.95874761	2.273063025
16.90608453	31.99036656
27.99530681	12.35955408
20.52167056	25.39577001
22.31148323	36.6528035
49.60832976	0.029065328
15.99927185	30.10055202
48.68988774	34.82390696
26.00007373	12.73891773
36.57907561	18.54737669
22.19526154	10.21175486
35.04006679	15.08440624
1.244030252	49.4755257
45.56614517	20.45574557
47.19325759	30.80962445
32.63641157	20.59080799
14.55199029	49.00454542
9.578862254	25.61438382
49.67772846	20.03141449
2.729981448	27.70083461
21.99529507	24.63411074
41.49048133	5.884945727
24.23486912	34.72584808
10.97050969	24.5338988
7.954341659	7.902885379
21.38060801	46.16037672
15.09012193	5.607354636
0.036746386	43.40761694
25.54415453	38.80192101
46.31254111	19.97807524
16.50333263	22.97405586
28.65794034	46.88294876
5.251763744	40.8933448
30.70940049	33.73316107
35.89535675	47.18366669
39.56450173	45.98432513
30.0526836	25.11579177
27.05710666	10.5127662
7.250251997	3.036721274
25.01887265	33.73621169
4.054596855	48.7728477
8.126515791	28.67576457
34.17375749	43.5569504
47.56644113	47.24175399
22.75220308	9.164445478
37.59350432	21.72974454
4.340801895	32.24044804
35.05086899	39.07748103
23.87854602	35.73697376
40.49819168	17.70904692
36.37612133	26.11994365
44.49484759	3.743162756
33.79674983	28.94705141
43.82309688	9.568661477
39.73898987	5.99778904
26.26559397	7.767210644
34.94191072	29.50723663
36.85144969	3.44863751
15.57708683	0.691249357
1.28404758	33.72531321
41.0838471	13.4226334
40.61150872	42.19035031
35.59546237	3.517802169
25.58077349	12.09821619
15.56679464	3.55720009
20.21835792	40.94238188
37.9033332	48.53085348
17.51304799	8.355681611
26.69230006	32.27995592
6.027284897	49.00985524
30.93248901	39.94717727
39.95441331	21.60845633
34.05571805	42.99664617
42.55025214	21.42517923
4.873637071	36.70460291
25.95529043	8.531795635
48.02468084	27.59750989
17.53484807	24.16845411
27.16794081	47.99995306
1.983279419	33.44018915
24.0211988	10.16451867
15.72579921	28.01540112
20.14776947	49.4573464
48.62346409	7.846924203
19.69431105	40.45352502
35.49596866	28.84023446
20.53171525	43.98945599
9.191322067	49.34241665
21.02184024	8.600197447
22.84862753	32.28657687
21.52798562	18.85725674
19.81520643	20.91187293
35.85112491	17.75622304
41.73118549	21.50869989
1.016412178	25.37551835
11.55827709	49.78680393
